SMILES,prediction
CCOP(=O)(OCC)C(Cc1ccc(F)c(F)c1)c2sc3ccccc3c2C,1
Br\C=C\C1=CN([C@H]2O[C@@H](CO)[C@H](O)[C@H]2O)C(=O)NC1=O,1
Br\C=C\C1CN(C2OC(CO)C(O)C2O)C(=O)NC1=O,1
COC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@H](C2)n3c(C)nc4CCN(Cc34)C(=O)C)c5ccccc5,1
CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@H](C2)n3c(C)nc4CN(CCc34)c5ccncn5)c6cccc(F)c6,1
CN1C(=O)C=C(N2CCCN(CC\C=C/3\c4ccccc4COc5ccc(CC(=O)O)cc35)CC2)N(C)C1=O,1
CN1C(=O)NC(=O)[C@]12Cc3ccc(NC(=O)CN4C(=O)N(C5CCOC5)c6ccccc46)cc3C2,1
CC(C)c1nnc2CN([C@@H](C)Cn12)C(=O)c3cccc(c3)C(F)(F)c4nnc(O)c5ccccc45,1
N#Cc1cccc(CN(C2CCNCC2)c3ccc4[nH]ccc4c3)c1,1
O=C(N[C@H](C(C)C)C(=O)N[C@H](Cc1ccccc1)C(=O)NC)C,1
O=C(Nc1cc(Nc2nc(ccn2)-c2cccnc2)c(cc1)C)c1ccc(cc1)CN1CCN(CC1)C,1
O=C(N[C@H](C(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H]2[C@H](CCC2)[C@H]1C(=O)N[C@H](C(=O)C(=O)NC1CC1)CCC)C1CCCCC1)c1nccnc1,1
FC1=CN([C@H]2O[C@@H](COC(=O)C(N)Cc3ccccc3)[C@H](O)C2)C(=O)NC1=O,1
NC1=NC(C2=NCC(F)(F)CN12)(c3ccc(OC(F)F)cc3)c4cccc(c4)c5cncnc5,1
Oc1cc(nc(CC(=O)N2CCc3c(OC(F)(F)F)cccc23)n1)N4CCOCC4,1
O=C1NOC(=C1)[C@@H]2CCN[C@H](Cc3ccccc3)C2,1
N[C@@H]1CCCN(C1)c2nc3c(cnc3c(O)n2Cc4ccccc4C#N)c5ccncc5,1
S(=O)(=O)(Nc1ncccc1)c1ccc(\N=N\c2cc(C(O)=O)c(O)cc2)cc1,1
S(=O)(=O)(Nc1cc(OCC(O)CNC(C)C)ccc1)C,1
Oc1cc(nc(CC(=O)N2CCc3c2cccc3c4ccccn4)n1)N5CCOCC5,1
COc1cnc2C=CC(=O)N(CCN3CCC(CC3)NC(=O)c4cnc(C)c(c4)C#N)c2c1,1
Cc1nc(ccc1c2cnc3NCC(=O)N(CCC4CCOCC4)c3n2)c5nc[nH]n5,1
CN1C(=O)C=C(NCCCN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)N(C)C1=O,1
COC(=O)c1ccc(cc1)c2ccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2,1
O=C(N)C(CCN(C(C)C)C(C)C)(c1ccccc1)c1cccnc1,1
Cc1ccc(F)c(C)c1Oc2c(C(=O)N3CCNCC3)c4ncccc4n2c5ccccc5,1
Cc1c(CC2=NN(Cc3ccccc3)C(=O)C=C2)c4cc(F)ccc4n1CC(=O)O,1
CC(Nc1ccccc1)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C(=O)N5CCOCC5,1
Cn1ncc2cc(Cc3[nH]nc4ccc(cc34)C(=O)N5CC[C@H](O)C5)ccc12,1
OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1,1
Cc1cc2c(O)n(Cc3ccccc3C#N)c(nc2n1)N4CCC[C@@H](N)C4,1
O1C(CC)C2(OC(=O)N(C2C(C)C(=O)C(CC(OC)(C)C(OC2OC(CC(N(C)C)C2O)C)C(C)C(=O)C(C)C1=O)C)CCCCn1cc(nc1)-c1cccnc1)C,1
CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c6ccccc6)c7ccccc7)C(=C([C@@H](OC(=O)OC)C(=O)[C@]13C)C5(C)C)C,1
Clc1ccc(cc1)[C@H](N1CCN(CC1)CCOCC(O)=O)c1ccccc1,1
COC(=O)N[C@H](C(=O)NN(CCC[C@]1(Cc2ccccc2)[C@H](O)CN([C@@H]3[C@H](O)Cc4ccccc34)C1=O)Cc5ccc(cc5)c6cccnc6)C(C)(C)C,1
Oc1cc(nc(Cc2nc3ccccc3n2c4ccccc4)n1)N5CCOCC5,1
C[C@@H]([C@@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N)c2ccccc2,1
CCCCOc1cccc(c1)C(=O)NC2(CCCC2)C(=O)N[C@H](Cc3ccccc3)C(=O)NCC4CCN(CC5CCOCC5)CC4,1
COc1ccc(cc1)n2nc(c3CCN(C(=O)c23)c4ccc(cc4)C5(CC5)C6=NC(C)(C)CO6)C(F)(F)F,1
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(=O)N([C@@H](Cc1ccccc1)C(=O)N)C)C,1
O1[C@@H](C=C[C@@H]1N1C=C(C)C(=O)NC1=O)CO,1
O1C(C=CC1N1C=C(C)C(=NC1=O)N)CO,1
CC(C)N1Cc2c(N[C@H](C)c3ccc(OC(F)(F)F)cc3)nc(nc2C1=O)N4CCN(CC4)C(=O)C,1
CC(C)(C)OC[C@@H](O)C(=O)N1[C@H]2C[C@H]2C[C@H]1C(=O)NCc3cc(Cl)ccc3n4cnnn4,1
CN1CCN(CC1)c2nc(C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)c6ccccc6n2,1
CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccn6)C(=C1C5(C)C)C)OC(=O)OC,1
N[C@@H](Cc1ccc(cc1)c2ccccc2)C(=O)N3CCSC3,1
OC(=O)CCC(=O)CN,1
O1c2c(cc(cc2OC)\C=C\C)C(C)C1c1cc(OC)c(O)c(OC)c1,1
CS(=O)(=O)Nc1ccc(cc1)c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2,1
CO\C(=C\1/C(C(=C(C)N=C1C)C(=O)OCCN(C)Cc2ccccc2)c3cccc(c3)[N+](=O)[O-])\O,1
CN1C(=O)C=C(N2CCCN(CCCN3c4ccccc4COc5ccc(cc35)C(C)(C)C(=O)O)CC2)N(C)C1=O,1
Oc1cc(nc(CC(=O)N2CCc3c2cccc3C(F)(F)F)n1)N4CCOCC4,1
CNC(=O)[C@@H](NC(=O)[C@@](O)(CCCN(Cc1ccc(Br)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc2ccccc2)C(C)(C)C,1
COc1ccc(cc1)n2nc(C#N)c3CCN(C(=O)c23)c4ccc(cc4)C5(CN(C)C)CC5,1
CC(C)OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,1
CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]56OC(=O)O[C@H]5[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c7ccccn7)C(=C([C@@H](OC(=O)N(C)C)C(=O)[C@]13C)C6(C)C)C,1
CN1C(=O)C=C(N2CCN(CC\C=C\3/c4ccccc4COc5ccc(CC(=O)O)cc35)CC2)N(C)C1=O,1
CC#Cc1cncc(c1)c2cccc(c2)C3(N=C(N)c4c(F)cccc34)c5ccnc(c5)C(F)F,1
NC[C@@H]1C[C@@]1(C(=O)C2NCc3ccccc23)c4ccsc4,1
CSc1ccc(\C=C\C(=O)NC2(CCCC2)C(=O)N[C@H](Cc3ccccc3)C(=O)NCC4CCN(CC5CCOCC5)CC4)cc1,1
CN1C(=O)C=C(N2CCCN(CCCN3c4ccccc4Sc5ccc(cc35)C(=O)O)CC2)N(C)C1=O,1
ClC(F)(F)Oc1ccc(NC(=O)c2n(ncc2)CCc2ccncc2)cc1,1
CNS(=O)(=O)c1ccc(CC(=O)N(CC=C)C2CCN(C[C@H]3CN(C[C@]3(O)c4ccccc4)C(=O)C5CCCC5)CC2)cc1,1
CN1C(=O)C=C(N2CCCN(CC\C=C/3\c4ccccc4CCc5ccc(CC(=O)O)cc35)CC2)N(C)C1=O,1
COc1cc(C)c(c(C)c1)S(=O)(=O)N(C)CCOCC(=O)N2CCC(CN3CCN(C)CC3)CC2,1
C[C@H]1Cc2ccccc2N1C(=O)Cc3nc(O)cc(n3)N4CCOCC4,1
COC(=O)c1ccc(cc1)c2cccc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c2,1
Fc1ccc(cc1)-c1n(CC[C@@H](O)C[C@@H](O)CC(O)=O)c(C(C)C)c(C(=O)Nc2ccccc2)c1-c1ccccc1,1
n1c(Nc2c(cc(cc2C)\C=C\C#N)C)ccnc1Nc1ccc(cc1)C#N,1
CNC1(CC1)c2ccc(cc2)N3CCc4c(C3=O)n(nc4C(F)(F)F)c5ccc(OC)cc5,1
COc1cc(Sc2c([nH]c3ccccc23)c4ccncc4)cc(OC)c1OC,1
Oc1cc2[nH]c3c(c2cc1)ccnc3C,1
CC(C)OC(=O)N1CCc2nc(C)n([C@H]3C[C@H]4CC[C@@H](C3)N4CC[C@H](NC(=O)C)c5ccccc5)c2C1,1
CC(C(=O)O)c1ccc(c(F)c1)c2ccc(cc2)C3CCCCC3,1
CC1(C)NC(=O)c2cc(ccc2NC1=O)S(=O)(=O)Nc3ccc(F)cc3F,1
CC1(C)NC(=O)c2cc(c(F)cc2NC1=O)S(=O)(=O)Nc3ccc(cc3)C(F)(F)F,1
COc1cc(ccc1c2nc3c(N[C@@H]4[C@@H]5C[C@@H](C=C5)[C@@H]4C(=O)N)c(Cl)cnc3[nH]2)N6CCN(C)CC6,1
COc1ccc(CC(=O)\N=C(/N)\N[C@H](CC2CCCCC2)C(=O)NCc3ccc(F)c(OC)c3)cc1OC,1
Oc1nnc(c2ccccc12)C(F)(F)c3cccc(c3)C(=O)N4CCN(CC4)c5ncccc5C#N,1
C[C@H]1CN(CCN1)c2cccc3nc(c4nc(cnc4N)c5cc(ccn5)C(=O)N(C)C)n(C)c23,1
O=C1N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H]1C,1
O=C1N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H]1C,1
O=C1N(C)[C@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H]1C,1
O=C1N(C)[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H]1C,1
O=C1N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H]1C,1
O=C1N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H]1C,1
O=C1N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H]1C,1
O=C1N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@H]1C,1
COc1ncc(cc1NS(=O)(=O)c2ccc(F)cc2F)c3cc4c(ncnc4s3)c5ccncc5,1
OC(=O)c1c(O)c(nc2c(cccc12)C(F)(F)F)C3(CC3)c4ccc(Cl)cc4,1
COC(=O)N[C@H](C(=O)NN(CC[C@]1(Cc2ccccc2)[C@@H](O)CN([C@@H]3[C@H](O)Cc4ccccc34)C1=O)Cc5ccc(cc5)c6cccnc6)C(C)(C)C,1
CCN1C=C(C=C(C)C1=O)C2(N=C(N)c3c(F)cccc23)c4cccc(c4)c5cncc(c5)C#N,1
Cc1ccc2cc(sc2c1)C(=O)NC3(CCCC3)C(=O)N[C@H](Cc4ccccc4)C(=O)NCC5CCN(CC6CCOCC6)CC5,1
C[C@@H]1Cc2ccccc2N1C(=O)Cc3nc(O)cc(n3)N4CCOCC4,1
COC(=O)Nc1nc2cc(ccc2[nH]1)C(=O)c3ccccc3,1
CCCS(=O)(=O)c1ccc(C)c(c1)C#Cc2cc(Cl)ccc2OCC(=O)O,1
COc1cccc(c1)c2cccc(c2)C3(C)SCCC(=N3)N,1
CCCC(=O)c1cc(C#N)c(nc1C)N2CCC(CC2)C(=O)NS(=O)(=O)C3(CC3)c4ccccc4,1
CC(C)(C)[C@@H](O)C(=O)N1CCS[C@H]1C(=O)NCc2cc(Cl)ccc2n3cnnn3,1
Cn1c(N)nc2cc(Cl)ccc12,1
O1c2c(C(=O)CC1c1cc(O)c(O)cc1)c(O)cc(O)c2,1
Clc1cc2NC(N(c3ccccc3C)C(=O)c2cc1S(=O)(=O)N)C,1
CC(CCc1ccccc1)NCC(O)c2ccc(O)c(c2)C(=O)N,1
CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c12)S(=O)(=O)C,1
NC[C@@H]1C[C@@]1(C(=O)N(CC=C)C2CC2)c3ccsc3,1
O1CC(CCC(O)CCC\C=C\c2c(C1=O)c(O)cc(O)c2)C,1
s1c[n+](Cc2cnc(nc2N)C)c(C)c1CCO,1
CC(C)CCOC(=O)c1ccccc1c2ccc(CN3CCC(COC(=O)c4c5OCCCn5c6ccccc46)CC3)cc2,1
Oc1cc(nc(CC(=O)N2CCc3c(F)cccc23)n1)N4CCOCC4,1
C[C@H]1Cn2c(nnc2c3cc[nH]n3)C(=O)N1Cc4cccc(c4Cl)C(F)(F)F,1
CCc1cc(nc(N)n1)c2c[nH]c3ncc(cc23)c4cnn(C)c4,1
OC(C1CCN(CC1)CCCC(O)c1ccc(cc1)C(C)(C)C)(c1ccccc1)c1ccccc1,1
N[C@@H]1CCCN(C1)c2nc3nc(Br)cc3c(O)n2Cc4ccccc4C#N,1
O=C1N(C)[C@H](C)C(=O)N(C)[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@H]1C,1
S(=O)(=O)(N)c1ccc(N)cc1,1
CN(C)Cc1ccccc1c2ccc(cc2)N3CCc4c(C3=O)n(nc4C(F)(F)F)c5cccc(c5)C(=O)N,1
CCC1(C)NC(=O)c2cc(ccc2NC1=O)S(=O)(=O)Nc3ccc(Cl)cc3,1
COc1cccc2c1c(cn2Cc3ccc(F)cc3)C(=O)\C=C(/O)\C(=O)O,1
Cc1ncoc1c2nnc(SCCCN3CC4CCN(C4C3)c5ccc(cc5F)C(F)(F)F)n2C,1
CC(=O)Nc1cccc(c1)c2ccc(Cc3ocnc3C(=O)N[C@@H](Cc4ccccc4)C(=O)O)cc2,1
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC2CC(C)(C)Oc3sc(CC(C)(C)C)cc23,1
CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O,1
CC[C@]1(C)NC(=O)c2cc(ccc2NC1=O)S(=O)(=O)Nc3ccc(F)cc3F,1
C1CN(CCN1)c2nc(nc3ccccc23)c4ccc5[nH]ncc5c4,1
C[C@@H]1CN(CCO1)C2=CC(=O)c3cc(cc(CN4CCOc5c(F)cc(F)cc45)c3O2)C(=O)N6CCOCC6,1
COc1ccc(cc1)n2nc(c3CCN(C(=O)c23)c4ccc(cc4)C5(CC5)c6ncc[nH]6)C(F)(F)F,1
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C2(CC2)C(F)(F)F)Cc3cc(F)c(F)cc3F,1
COc1cc(Sc2c([nH]c3ccccc23)n4ccnc4)cc(OC)c1OC,1
COc1ccc(cc1)C2CCN(CCc3cnn(c3)c4nccc5c(O)ncnc45)CC2,1
S(=O)(C)c1ccc(cc1)\C=C\1/c2c(cc(F)cc2)C(CC(O)=O)=C/1C,1
CC(CNC(=O)c1ccc2[nH]ccc2c1)c3cccc(c3)C(=O)c4ccccc4,1
CN(C)CCC(Oc1ccc(NC(=O)Nc2ccc3c(ccn3C)c2)cc1)c4ccccc4,1
CN(C)Cc1ccccc1c2ccc(cc2)N3CCc4c(C3=O)n(nc4C(F)(F)F)c5ccccc5S(=O)(=O)N,1
O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc2cc(Cl)ccc2n3cnnn3)c4ccc(F)cc4,1
FC(F)(F)c1cc(ccc1)CCCN[C@H](C)c1c2c(ccc1)cccc2,1
COC(=O)c1ccc(cc1)c2c(Cl)cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2Cl,1
Fc1ccc(c(F)c1)S(=O)(=O)Nc2cc(cnc2Cl)c3cc4c(ncnc4s3)c5ccncc5,1
o1c(ccc1-c1ccc(cc1)/C(=N/OCC)/N)-c1ccc(cc1)/C(=N/OCC)/N,1
Clc1ccc2sc(cc2c1)C(=O)NC3(CCCC3)C(=O)N[C@H](Cc4ccccc4)C(=O)NCCCN5CCOCC5,1
Oc1cc(nc(CC(=O)N2CCc3ccccc23)n1)N4CCOCC4,1
CN(C(=O)c1c(F)cccc1Cl)c2ncc(cc2OCC(F)(F)F)c3cc(ccc3Cl)C(=O)N,1
N[C@@H](CC(=O)N1CCC[C@H]1CNc2ccc(cn2)C#N)Cc3cc(F)c(F)cc3F,1
CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]4CCCN4C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,1
CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12,1
COc1ccc2c(O[C@@H]3C[C@@H]4[C@@H](C3)C(=O)N(C)CCCC\C=C/[C@@H]5C[C@]5(NC4=O)C(=O)NS(=O)(=O)C6CC6)nc(nc2c1)c7nc(cs7)C(C)C,1
COC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@H](C2)n3c(C)nc4CCN(Cc34)C(=O)C)c5cccc(F)c5,1
CCCCOc1ncc(cc1c2nc(O)c3nn(C4CN(C)C4)c(CC)c3n2)S(=O)(=O)N5CCN(CC)CC5,1
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)NC5CC5,1
CCC[C@H](CC1(CCCC1)C(=O)NC2(CO)Cc3ccccc3C2)C(=O)O,1
CC(C)c1nnc2ccc(cn12)c3c[nH]nc3c4cc(F)ccc4F,1
CC1(C)NC(=O)c2cc(ccc2NC1=O)S(=O)(=O)Nc3ccc(cc3)C(F)(F)F,1
CS(=O)(=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc2ccccc2,1
O=C(NCCCN1CCOCC1)[C@@H](Cc2ccccc2)NC(=O)C3(CCCC3)NC(=O)c4oc5ccccc5c4,1
C(N(C1CCNCC1)c2ccc3[nH]ccc3c2)c4ccccc4,1
CNC(=O)[C@@H](NC(=O)[C@@](O)(CCCN(Cc1ccc(cc1)C#Cc2cccnc2)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc3ccccc3)C(C)(C)C,1
CN(C)Cc1ccccc1c2ccc(cc2)N3C(=Nc4c(C)nn(c5ccc6onc(N)c6c5)c4C3=O)C,1
OC1(CCC2C3C(C4(C(=CC(=O)C=C4)C(C3)C)C)C(O)CC12C)C(=O)CO,1
O1c2c(ccc(O)c2)C(=O)C=C1c1ccc(O)cc1,1
O=C1NOC(=C1)[C@H]2CCN[C@@H](CC3CCCCC3)C2,1
CCCNc1cc(NC(=O)c2ccccc2)cc(c1)C(F)(F)F,1
Cc1nn(cc1CN2CC[C@@H](O)C2)c3ccnc(Nc4ccc5c(c4)c(Cl)c(C)n5C)n3,1
Cc1nn(cc1CN2CC(O)C2)c3ccnc(Nc4ccc5c(c4)c(C)c(C)n5C)n3,1
C[C@H]1Cn2c(CN1C(=O)c3cccc(c3)C(F)(F)c4nnc(O)c5ccccc45)nnc2C(C)(C)C,1
CC(C)(C)[C@@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc2cc(Cl)ccc2n3cnnn3,1
COc1ccc(cc1)n2nc(C(=O)N)c3CCN(C(=O)c23)c4ccc(cc4)C5(CC5)C6=NCCO6,1
CN1C(=O)C=C(N2CCCN(CCCN3c4ccccc4COc5ccc(cc35)C(=O)O)CC2)N(C)C1=O,1
CN(C)C(=O)COC(=O)[C@H](Cc1ccc(cc1)C2=C(C=C(C)N(C)C2=O)C(F)(F)F)NC(=O)c3c(Cl)cccc3Cl,1
O1c2c(c(O)c(O)c(O)c2)C(=O)C=C1c1ccc(O)cc1,1
Oc1ncnc2c(nccc12)n3cc(CCN4CCC(CC4)c5cc(Cl)cc(Cl)c5)cn3,1
CCC1(C)NC(=O)c2cc(ccc2NC1=O)S(=O)(=O)Nc3ccccc3Cl,1
CCN(CC=C)C(=O)[C@]1(C[C@H]1CN)c2ccsc2,1
Nc1nc(O)c(Cl)c(n1)c2ccc(OCC3CCOC3)c(OC(F)(F)F)c2,1
NC[C@@H]1C[C@@]1(C(=O)N(CC=C)Cc2nccs2)c3cccs3,1
O1c2c(C(=O)C(O)=C1c1ccc(OC)cc1)c(O)cc(O)c2,1
CN(C)C(=O)c1cc(CN2CCOc3c(F)cccc23)c4OC(=CC(=O)c4c1)N5CCOCC5,1
O=S(=O)(Nc1ccc2c(c[nH]c2c1)c3ccncc3)c4ccccc4,1
O=C(NOCc1ccccc1)Nc2ccc3c(c[nH]c3c2)c4ccncc4,1
S(CCC)c1cc2[nH]c(nc2cc1)NC(OC)=O,1
O1C(CO)C(N=[N+]=[N-])CC1N1[C+]=C(C)C(=O)NC1=O,1
CN1C(=O)N=C(OCc2ccc(Oc3ccc(Cl)c(c3)C(F)(F)F)c(c2)C#N)C=C1N4CCOCC4,1
COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc(cc4)n5ccnc5)CC3)c2c1,1
O1c2c(c(O)c(OC)c(O)c2)C(=O)C=C1c1ccc(O)cc1,1
CN(C)Cc1cnccc1c2ccc(c(F)c2)c3ccc4c(nn(c5ccc6onc(N)c6c5)c4c3F)C(=O)N,1
COc1cccc(c1F)c2cccc(c2)[C@@]3(N=C(N)N4CC(F)(F)CN=C34)c5ccncc5,1
Clc1ccc(Cl)c(Oc2ccncc2C(=O)N3CCN(C4CC4)c5ccccc35)c1,1
O1[C@@H](C[C@H](O)CC1=O)CC[C@H]1[C@H]2C(=C[C@H](C[C@H]2OC(=O)C(CC)(C)C)C)C=C[C@H]1C,1
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1N1C=C(C#CC)C(=O)NC1=O,1
OCC(NC(=O)C1C=C2C(N(C1)C)Cc1c3c2cccc3[nH]c1)C,1
COc1cc(ccc1F)C2=Nc3ccc(cc3C(=O)N2CC(=O)NC(C)C)c4cccc(CN(C)C)c4,1
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@@H]3CCCN3C(=O)[C@H](Cc4ccccc4)N(C)C(=O)[C@H](C)NC(=O)c5csc1n5)C(C)C,1
CN(C)Cc1ccccc1c2ccc(cc2)N3CCc4c(C)nn(c5ccc6onc(N)c6c5)c4C3=O,1
Oc1ncnc2c(nccc12)n3cc(CCN4CCC(Cc5ccc(Cl)cc5)CC4)cn3,1
CN1C(=O)C=C(N2CCCN(CC\C=C/3\c4ccccc4CCc5ccc(cc35)C(=O)O)CC2)N(C)C1=O,1
COc1ccc(cc1)c2c(\C=C\C(=O)N3CCN(CC3)c4ncccn4)noc2c5cc(Cl)c(O)cc5O,1
CC(C(=O)O)c1ccc2Sc3ccccc3N(CCCN4CCCN(CC4)C5=CC(=O)N(C)C(=O)N5C)c2c1,1
Fc1cc(N2CC(OC2=O)CNC(=O)C)ccc1N1CCOCC1,1
O(C(=O)c1c(C2C=C(NC(=C2)C)C)c(C(OC)=O)c(cc1[N+](=O)[O-])C)CCN(Cc1ccccc1)C,1
CO[C@H]1C[C@H]2OC[C@@]2(OC(=O)C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](OC(=O)OC)C(=O)[C@]13C)C5(C)C)C,1
O(CCNCC(OCc1c2c3c([nH]c2ccc1)cccc3)O)c1ccccc1OC,1
Clc1ccc(NC(=O)c2n(ncc2)CCc2ccncc2)cc1,1
s1nc(C(=O)Nc2cc(ccc2)C(F)(F)F)c(NCc2ccncc2)c1,1
CO[C@H]1C(=O)[C@]2(C)[C@H](C[C@H]3OC[C@@]3(OC(=O)C)[C@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C1C5(C)C)C)OC(=O)OC,1
Fc1ccc(cc1)Cn1c2c(nc1NC1CCN(CC1)CCc1ccc(OC)cc1)cccc2,1
COc1cccc(c1F)c2cccc(c2)C3(N=C(N)N4CC(F)(F)CN=C34)c5ccncc5,1
Cc1nc(sc1C(=O)NCc2ccccc2)N3C=CC(=CC3=O)O,1
COc1c2C(=O)NC(C)(C)C(=O)Nc2ccc1S(=O)(=O)Nc3ccc(cc3)C(F)(F)F,1
Cc1cc(cc2C(=O)NC(C)(C)C(=O)Nc12)S(=O)(=O)Nc3ccc(cc3)C(F)(F)F,1
O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc2cc(Cl)ccc2n3cnnn3)c4ccccc4,1
COCC[C@H](CC1(CCCC1)C(=O)N[C@@H]2C[C@H]2c3ccc(OC)cc3)C(=O)O,1
COc1ccc(cc1)n2nc(c3CCN(C(=O)c23)c4ccc(cc4)C5(CN6CCCC6)CC5)C(F)(F)F,1
COc1ccc(cc1)n2nc(c3CCN(C(=O)c23)c4ccc(cc4)C5(Cn6ccnc6C)CC5)C(F)(F)F,1
Cn1ccc2cc(ccc12)N(Cc3ccccc3)C4CCNCC4,1
O=C1N(C)[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N(C)[C@H]1C,1
O1[C@H](/C(=C/[C@H]2C[C@@H](OC)[C@H](O)CC2)/C)[C@H](C)[C@@H](O)CC(=O)[C@@H](\C=C(\C[C@@H](C[C@H](OC)[C@H]2O[C@](O)([C@@H](C[C@@H]2OC)C)C(=O)C(=O)N2[C@@H](CCCC2)C1=O)C)/C)CC=C,1
Cc1ccc(cc1)c2ccc(cc2)C(=O)NC3(CCCC3)C(=O)N[C@@H](CCCN4CCN(CC5CCOCC5)CC4)Cc6ccccc6,1
N[C@@H]1CC[C@H](CC1)Nc2cc(Nc3ccc(F)c(Cl)c3)n4nccc4n2,1
Oc1cc(nc(CC(=O)N2CCc3c2cccc3c4ccccc4)n1)N5CCOCC5,1
